Ticker With Exchange,Ticker Without Exchange,CQ Start Date,CQ,Filing Date,Total COGS (GAAP Costs),S&M (GAAP Costs),R&D (GAAP Costs),G&A (GAAP Costs),Total COGS (SBC),S&M (SBC),R&D (SBC),G&A (SBC),Capitalized Software Development,# Customers,Implied ARR (Annualized Revenue Run-Rate),S&M (Non-GAAP P&L Output),% YoY Professional Services Revenue Growth,% YoY Other Revenue Growth,% YoY Total Revenue Growth,% YoY Implied ARR Growth,% YoY Reported ARR Growth,% Professional Services Gross Margin,% Other Gross Margin,% Total Gross Margin,S&M % of Revenue,R&D % of Revenue,G&A % of Revenue,OpEx % of Revenue,% Operating Income Margin,% FCF Margin,Magic Number,Payback Period,% Professional Services Revenue,% Other Revenue,% of Revenue from North America / US,% Revenue from Rest of World,Annualized OpEx / FTE ($000s),LTM Professional Services Revenue,LTM Other Revenue,LTM Total Revenue,LTM Subscription Gross Profit,LTM Professional Services Gross Profit,LTM Total Gross Profit,LTM S&M,LTM R&D,LTM G&A,LTM OpEx,LTM Operating Income,LTM FCF,LTM % YoY Professional Services Revenue Growth,LTM % YoY Other Revenue Growth,LTM % Professional Services Gross Margin,LTM S&M % of Revenue,LTM R&D % of Revenue,LTM G&A % of Revenue,LTM OpEx % of Revenue,LTM % Operating Income Margin,LTM % FCF Margin,LTM Magic Number,LTM CAC Ratio,LTM Payback Period,LTM % Professional Services Revenue,LTM % Revenue from Rest of World,Total SBC % of Revenue,Row Number,Item #,Line Item,Value,Original String,Total Gross Profit,Cash Flow from Operations,FCF,Cash Balance,Implied Avg. ACVs,Basic Shares Outstanding,% YoY BSO Dilution,% YoY BSO Growth,LTM % YoY Total Revenue Growth,Rule of 40,Net New Implied ARR,Net New Implied ARR (1),ARR / FTE ($000s),Net Dollar Retention,LTM % YoY Total Revenue Growth (1),LTM % Total Gross Margin,LTM GAAP Total COGS,LTM GAAP Total Gross Profit,LTM GAAP S&M,LTM GAAP R&D,LTM GAAP G&A,LTM COGS SBC,LTM S&M SBC,LTM R&D SBC,LTM G&A SBC,% QoQ Implied ARR Growth,Total COGS (Non-GAAP P&L Output),Total OpEx (Non-GAAP P&L Output),GAAP Total COGS (Selected GAAP Metrics),GAAP Total OpEx(Selected GAAP Metrics),LTM GAAP Total COGS (1),LTM GAAP Total OpEx,LTM GAAP Total OpEx (1),LTM Net New Implied ARR,S&M (Non-GAAP P&L Output) (1),R&D (Non-GAAP P&L Output),G&A (Non-GAAP P&L Output),% Subscription Gross Margin,LTM % Subscription Gross Margin,LTM % Professional Services Gross Margin (1),LTM % Subscription Revenue,LTM % Professional Services Revenue (1),Total Revenue,Subscription Gross Profit (Non-GAAP P&L Output),Subscription Revenue,Operating Income,Reported ARR,LTM Total SBC % of Revenue,LTM Total SBC % of Revenue (1),Net New Implied ARR % YoY Growth,% Subscription Revenue
NasdaqGS:ADBE,ADBE,2012-01-01 00:00:00,2012Q1,2012-03-20 00:00:00,108265.0,358963.0,177728.0,102681.0,4531.0,25696.0,25280.0,16074.0,,,4180880.0,333267.0,0.147413946173554,-0.0405463937466846,0.0170418388138243,0.0170418388138243,NOT IN CURRENT,0.649096552410218,0.968253143703132,0.916477870687511,0.318848663439276,0.145852547788982,0.0828600677369358,0.547561278965194,0.368916591722317,0.25188477067029,-1.23791857063067,-10.5771139966637,0.0865549836398079,0.773541455387383,,,,352764.0,3382617.0,4233772.0,306745.0,238397.737,3873657.0,1314738.0,631875.0,353718.0,2300331.0,1573326.0,1296614.0,0.289224303334856,0.025684433059463,0.675799506185438,0.310535853135218,0.149246345811725,0.0835467757829189,0.543328974729863,0.37161330369231,0.306255036879643,0.0544935643984095,0.0498584659700262,240.681291863535,0.0833214448014678,,0.0684841468781692,1,1.0,NOT INPUTTED,40987.0,NOT INPUTTED,957921.0,314363.0,263275.0,2766118.0,,495928.0,-0.0182667645303352,-0.0179390756593734,0.0667083899596019,0.268926609484114,-427764.0,-427764.0,,,0.0667083899596019,0.914942278422173,438499.0,3795273.0,1416707.0,737381.0,416307.0,16628.0,101969.0,105506.0,62589.0,-0.0928177572405245,87299.0,572322.0,108265.0,647976.0,438499.0,2709329.0,2709329.0,70056.0000000005,333267.0,152448.0,86607.0,0.67561375914655,0.615470584340407,0.675799506185438,0.117717959304374,0.0833214448014678,1045220.0,98795.0,146230.0,385599.0,,0.0677155028660022,0.0677155028660022,-6.41199392712554,0.13990356097281
NasdaqGS:ADBE,ADBE,2012-04-01 00:00:00,2012Q2,2012-06-20 00:00:00,130918.0,386459.0,180903.0,110603.0,4490.0,25760.0,24505.0,16644.0,,,4497796.0,360699.0,0.121570781927409,0.0490689296756159,0.0989758390271889,0.0989758390271889,NOT IN CURRENT,0.641699344038847,0.953991977240529,0.903652366625787,0.320778443486543,0.139088566933672,0.0835600369603246,0.543427047380539,0.360225319245248,0.344569651447064,0.950937236510065,13.9645839763788,0.083514681412852,0.774621170013046,,,,362943.0,3423358.0,4335042.0,350417.0,239835.175,3956648.0,1355697.0,631530.0,367409.0,2354636.0,1602012.0,1332235.0,0.202363362905737,0.0271307584040843,0.660806724471887,0.312729842063814,0.145680249464711,0.0847532734400266,0.543163364968552,0.369549360767439,0.307317668433201,0.308107014477409,0.281213193002054,42.6722511554155,0.0837230642748098,,0.0634968771371578,1,1.0,NOT INPUTTED,41079.0,NOT INPUTTED,1016111.0,448218.0,387451.0,2998117.0,,493987.0,0.000453453228526302,0.000453658941637958,0.0706054357087289,0.443545490474253,316916.0,316916.0,,,0.0706054357087289,0.912712725735991,460216.0,3874826.0,1454476.0,735073.0,431363.0,16956.0,98779.0,103543.0,63954.0,0.0758012667189683,108338.0,611056.0,130918.0,688388.0,460216.0,2760463.0,2760463.0,405080.0,360699.0,156398.0,93959.0,0.665193487923069,0.638583594081725,0.660806724471887,0.126582625958411,0.0837230642748098,1124449.0,106111.0,159519.0,405055.0,,0.0653354684914241,0.0653354684914241,-18.5014358294681,0.141864148574102
NasdaqGS:ADBE,ADBE,2012-07-01 00:00:00,2012Q3,2012-09-20 00:00:00,119621.0,368556.0,189145.0,110249.0,4920.0,28833.0,29876.0,16040.0,,,4322320.0,339723.0,0.120663615296817,-0.00180190166518868,0.0664895401949444,0.0664895401949444,NOT IN CURRENT,0.649930012448175,0.966396736655985,0.910583205315664,0.314389494530715,0.147392141257473,0.0871837346610154,0.548965370449203,0.361617834866461,0.172044642691888,-0.48648873437409,-27.0887410913925,0.0899544688963334,0.750020359436599,,,,373409.0,3421895.0,4402410.0,401099.0,245110.107,4014401.0,1379240.0,633635.0,375904.0,2388779.0,1625622.0,1258490.0,0.145412326229126,0.0320101865124616,0.656411888840387,0.313292037770221,0.14392912064074,0.0853859590542453,0.542607117465207,0.369257293164426,0.285863879102582,0.198770079154855,0.181251361079348,66.2063993811703,0.0848192240159367,,0.0737279979270392,1,1.0,NOT INPUTTED,41171.0,NOT INPUTTED,983958.0,263340.0,185908.0,3247363.0,,494732.0,0.0038930168252711,0.00390823163679022,0.0811305283367587,0.238534182886832,-175476.0,-175476.0,,,0.0811305283367587,0.911864410629632,475183.0,3927227.0,1482308.0,743179.0,443119.0,17956.0,103068.0,109544.0,67215.0,-0.0390137747465648,96622.0,593201.0,119621.0,682655.0,475183.0,2808670.0,2808670.0,269472.0,339723.0,159269.0,94209.0,0.684333795975017,0.660673753841998,0.656411888840387,0.13790310307309,0.0848192240159367,1080580.0,118335.0,172920.0,390757.0,,0.0676409057766087,0.0676409057766087,3.401424701515,0.160025171667068
NasdaqGS:ADBE,ADBE,2012-10-01 00:00:00,2012Q4,2012-12-14 00:00:00,124978.0,402181.0,195047.0,111449.0,5590.0,27449.0,28511.0,14303.0,,,4613712.0,374732.0,0.154842152261268,-0.0848292994382415,0.00109967270199207,0.00109967270199207,NOT IN CURRENT,0.678156730914303,0.966363093793348,0.912643875473805,0.324885471828324,0.144383524589311,0.0842237226770982,0.553492719094733,0.359151156379072,0.339743789816096,0.857734095130445,15.3294731333398,0.0919415862975409,0.739398558037433,,,229.150753768844,387628.0,3342843.0,4403677.0,460044.0,254076.13,4010659.0,1408421.0,634651.0,371921.0,2414993.0,1595666.0,1228504.0,0.136269167294462,-0.0216408114645785,0.655463820983004,0.319828407033486,0.144118426487683,0.0844569208867953,0.548403754407964,0.362348555536657,0.278972322447809,0.00367448739885734,0.00334654788637173,3585.78463761659,0.0880237129108243,,0.0657630992138217,1,1.0,NOT INPUTTED,41256.0,NOT INPUTTED,1052669.0,473659.0,391870.0,3538353.0,,494132.0,0.0052455619146301,0.0052732229320096,0.0444515017819118,0.340843462518088,291392.0,291392.0,414.008614501077,,0.0444515017819118,0.910752309944621,483782.0,3919895.0,1516159.0,742823.0,434982.0,19531.0,107738.0,108172.0,63061.0,0.0674156471524552,100759.0,638414.0,124978.0,720685.0,483782.0,2739704.0,2739704.0,5068.0,374732.0,166536.0,97146.0,0.703223551303865,0.683362893378847,0.655463820983004,0.152873609940057,0.0880237129108243,1153428.0,136803.0,194537.0,414255.0,,0.0677847171806652,0.0677847171806652,-0.475721307817976,0.168659855665026
NasdaqGS:ADBE,ADBE,2013-01-01 00:00:00,2013Q1,2013-03-20 00:00:00,156684.0,398033.0,209638.0,132853.0,5005.0,30419.0,31551.0,17221.0,,,4031600.0,367614.0,0.191568382539875,-0.164152817304683,-0.0357054017336064,-0.0357054017336064,NOT IN CURRENT,0.639916512059369,0.923080793134063,0.849509872011112,0.364732612362338,0.176691139994047,0.114725667228892,0.668492906042266,0.181016965968846,0.259788669510864,-1.55340883618159,-9.09341569366237,0.106955055064987,0.670503026093858,,,,404959.0,3210122.0,4366357.0,524669.0,264336.014,3908959.0,1442768.0,660290.0,400946.0,2516445.0,1392514.0,1227070.0,0.147960109308206,-0.050994540617516,0.65274759667028,0.330428318160883,0.151222174458021,0.0918262066065601,0.576325985254985,0.318918952344025,0.281028326359938,-0.105991035350936,-0.0948879378288028,-126.464967777574,0.0927452794171434,,0.083536065085822,1,1.0,NOT INPUTTED,41352.0,NOT INPUTTED,856221.0,322031.0,261841.0,3660689.0,,501936.172,0.0119699920730161,0.012115008630285,0.0313160463057529,0.224083267777258,-582112.0,-582112.0,,,0.0313160463057529,0.89524493759901,532201.0,3834156.0,1555229.0,774733.0,465154.0,20005.0,112461.0,114443.0,64208.0,-0.126169990671286,151679.0,673774.0,156684.0,752965.0,532201.0,2844693.0,2844693.0,-149280.0,367614.0,178087.0,115632.0,0.72857779759251,0.698370505646394,0.65274759667028,0.172060140753493,0.0927452794171434,1007900.0,163420.0,224300.0,182447.0,297.0,0.0712532209345228,0.0712532209345228,0.360825127874248,0.222541918841155
NasdaqGS:ADBE,ADBE,2013-04-01 00:00:00,2013Q2,2013-06-19 00:00:00,135281.0,402208.0,203097.0,120870.0,4813.0,28919.0,27944.0,17194.0,,,4042000.0,373289.0,0.183072794650083,-0.25960538310169,-0.101337632920657,-0.101337632920657,NOT IN CURRENT,0.651098109810981,0.958435416343619,0.87088767936665,0.369410192973775,0.173333003463632,0.102598713508164,0.682733300346363,0.188154379020287,0.250271152894607,0.0282905438857062,487.054771871932,0.109945571499258,0.638198911429985,,,,422151.0,2984000.0,4252408.0,608158.0,276412.312,3772880.0,1455358.0,679045.0,410663.0,2595291.0,1177589.0,1092518.0,0.16313305395062,-0.128341236879111,0.654771188508377,0.342243265462768,0.159684818578086,0.0965718717489009,0.610310910900365,0.276922863469357,0.256917492394897,-0.315917735907644,-0.280292885219676,-42.8123603301423,0.0992733999183521,,0.0780504700643246,1,1.0,NOT INPUTTED,41443.0,NOT INPUTTED,880032.0,299148.0,252899.0,3865708.0,,502261.33,0.0164741530071607,0.0167500966624627,-0.019061868374055,0.148933519973949,10400.0,10400.0,,,-0.019061868374055,0.887233774369722,536564.0,3715844.0,1570978.0,796927.0,475421.0,20328.0,115620.0,117882.0,64758.0,0.00257962099414621,130468.0,689902.0,135281.0,763959.0,536564.0,2920264.0,2920264.0,-455796.0,373289.0,175153.0,103676.0,0.744990176817289,0.71864457251166,0.654771188508377,0.199006539353703,0.0992733999183521,1010500.0,189600.0,254500.0,190130.0,440.0,0.0749194338831081,0.0749194338831081,-0.967183733228994,0.251855517070757
NasdaqGS:ADBE,ADBE,2013-07-01 00:00:00,2013Q3,2013-09-18 00:00:00,147076.0,388673.0,208700.0,128043.0,5112.0,28926.0,30522.0,16464.0,,,3980400.0,359747.0,0.16868820921165,-0.28163986491572,-0.0791056654759481,-0.0791056654759481,NOT IN CURRENT,0.653441901408451,0.944067330814153,0.857336951060195,0.361518440357753,0.179055371319465,0.112128429303588,0.665035674806552,0.192301276253643,0.16955783338358,-0.165019596077034,-84.8192023844434,0.114159380966737,0.585066827454527,,,,438548.0,2755743.0,4166928.0,719092.0,287468.165,3642058.0,1475382.0,697954.0,428033.0,2663867.0,978191.0,1075337.0,0.17444410820307,-0.194673419260381,0.655499888267647,0.354069472762668,0.167498454496934,0.102721477308943,0.639287983857652,0.234751116409979,0.258064694182381,-0.234938757336683,-0.20534566008055,-58.4380502382804,0.105244919038678,,0.0814229725655713,1,1.0,NOT INPUTTED,41534.0,NOT INPUTTED,853136.0,215525.0,168727.0,3163937.0,,499887.325,0.0103129740286974,0.0104204397532401,-0.0534893387939788,0.0904521679076314,-61600.0,-61600.0,,,-0.0534893387939788,0.874039100267631,564019.0,3602909.0,1591095.0,816482.0,493215.0,20520.0,115713.0,118528.0,65182.0,-0.0152399802078179,141964.0,661777.0,147076.0,737689.0,564019.0,2975298.0,2975298.0,-341920.0,359747.0,178178.0,111579.0,0.766017373872369,0.739322069795823,0.655499888267647,0.233418240007987,0.105244919038678,995100.0,229269.0,299300.0,191359.0,1201.0,0.0767815042640526,0.0767815042640526,-0.648954842827509,0.300773791578736
NasdaqGS:ADBE,ADBE,2013-10-01 00:00:00,2013Q4,2013-12-13 00:00:00,147516.0,431540.0,205196.0,138358.0,2555.0,34442.0,30635.0,17265.0,,,4166800.0,397098.0,0.0815856970428483,-0.33493034474106,-0.0968660375853545,-0.0968660375853545,NOT IN CURRENT,0.625082824760244,0.952745063469676,0.860841893059422,0.381201881539791,0.167573197657675,0.116245560142075,0.680623020063358,0.180218872996064,0.268657962945186,0.518141916402358,26.9035211904928,0.110108476528751,0.544494576173562,,,239.387186629526,447200.0,2470100.0,4055200.0,866934.0,287248.0,3486128.0,1497748.0,705979.0,451980.0,2734458.0,751670.0,963328.0,0.153683428441702,-0.261078070373033,0.642325581395349,0.369340106529888,0.174092276583152,0.111456894851055,0.674309035312685,0.185359538370487,0.2375537581377,-0.302912737175864,-0.260404560718441,-46.0821422132266,0.110278161373052,,0.0814985120476145,1,1.0,NOT INPUTTED,41620.0,NOT INPUTTED,896739.0,314982.0,279861.0,3173752.0,,496604.463,0.00497873697119788,0.00500364882258175,-0.0791331880153789,0.171791925359831,186399.999999999,186399.999999999,351.717734447539,,-0.0791331880153789,0.859668573683172,586557.0,3468643.0,1620454.0,826631.0,520124.0,17485.0,122706.0,120652.0,68144.0,0.0468294643754394,144961.0,709005.0,147516.0,791347.0,586557.0,3045960.0,3045960.0,-446912.000000001,397098.0,174561.0,121093.0,0.791120066703724,0.761871869232797,0.642325581395349,0.280602682974946,0.110278161373052,1041700.0,284645.0,359800.0,187734.0,1822.0,0.0811271947129611,0.0811271947129611,-0.360311882275426,0.345396947297687
NasdaqGS:ADBE,ADBE,2014-01-01 00:00:00,2014Q1,2014-03-19 00:00:00,148509.0,410141.0,209525.0,138984.0,4099.0,30494.0,30814.0,17381.0,,,4000400.0,379647.0,-0.0250463821892394,-0.302456348031962,-0.00773886298243875,-0.00773886298243875,NOT IN CURRENT,0.600285442435775,0.941667373780229,0.855604439556044,0.37960903909609,0.178693130686931,0.121590840915908,0.694106589341066,0.161497850214979,0.222257774222578,-0.419040136188042,-33.4697597114611,0.105089491050895,0.471352864713529,,,,444500.0,2265700.0,4047400.0,1052212.0,281355.0,3485597.0,1509781.0,706603.0,457951.0,2754860.0,730737.0,923767.0,0.0976419835094418,-0.294201279577536,0.6329696287964,0.373024904877205,0.174581953846914,0.113146958541286,0.680649305727133,0.180544794188862,0.228237139892277,-0.0208312746870635,-0.0179397708542285,-668.90486492315,0.10982359045313,,0.0827797220277972,1,1.0,NOT INPUTTED,41716.0,NOT INPUTTED,855690.0,251673.0,222280.0,3132092.0,,497730.431,-0.00844983697611212,-0.0083790354921861,-0.0730487681149297,0.214518911240139,-166399.999999999,-166399.999999999,,,-0.0730487681149297,0.861194099915995,578382.0,3469018.0,1632562.0,826518.0,526255.0,16579.0,122781.0,119915.0,68304.0,-0.0399347220888929,144410.0,694176.0,148509.0,772865.0,578382.0,3065860.0,3065860.0,-31200.0,379647.0,178711.0,121603.0,0.823177525967894,0.786877056536045,0.6329696287964,0.330384938479024,0.10982359045313,1000100.0,348698.0,423600.0,161514.0,2301.0,0.0809356624005534,0.0809356624005534,-0.714144357099666,0.423557644235576
NasdaqGS:ADBE,ADBE,2014-04-01 00:00:00,2014Q2,2014-06-18 00:00:00,154904.0,426830.0,209092.0,129138.0,4592.0,29679.0,29899.0,18840.0,,,4272800.0,397151.0,0.0108010801080107,-0.256939060319429,0.0571004453240971,0.0571004453240971,NOT IN CURRENT,0.611647373107747,0.948875208681135,0.859284778131436,0.371794607751357,0.167752293577982,0.103255944579667,0.654959745366036,0.2043250327654,0.318608874742558,0.717508633019621,19.4633233016211,0.105130125444673,0.448605130125445,,,,445700.0,2100000.0,4105100.0,1257111.0,277706.0,3523453.0,1533643.0,710643.0,464573.0,2764586.0,758867.0,1011206.0,0.0557833571399806,-0.296246648793566,0.623078303791788,0.373594553116855,0.173112226255146,0.113169715719471,0.673451560254318,0.184859564931427,0.246329200263087,0.152869853309851,0.131209895801358,91.4565164975599,0.108572263769457,,0.0777101666354615,1,1.0,NOT INPUTTED,41807.0,NOT INPUTTED,917888.0,367536.0,340338.0,3330211.0,,497375.239,-0.00982375200225838,-0.00972818472805781,-0.0346410786547293,0.375709320066655,272400.0,272400.0,,,-0.0346410786547293,0.858311125185745,598005.0,3507095.0,1657184.0,832513.0,534523.0,16358.0,123541.0,121870.0,69950.0,0.0680931906809319,150312.0,699628.0,154904.0,778046.0,598005.0,3079947.0,3079947.0,230800.0,397151.0,179193.0,110298.0,0.827562408223201,0.806150442477876,0.623078303791788,0.379868943509293,0.108572263769457,1068200.0,394499.0,476700.0,218260.0,2763.0,0.0808065576965238,0.0808065576965238,25.1923076923077,0.446264744429882
NasdaqGS:ADBE,ADBE,2014-07-01 00:00:00,2014Q3,2014-09-17 00:00:00,157724.0,406475.0,212049.0,141676.0,4639.0,29939.0,30251.0,18184.0,,,4021600.0,376536.0,-0.0413732394366197,-0.400377877018207,0.0103507185207516,0.0103507185207516,NOT IN CURRENT,0.585381083562902,0.933623603551991,0.847737219017307,0.374513626417346,0.180821563556793,0.122828724885618,0.691401432265765,0.156335786751542,0.212407002188184,-0.632505016983465,-22.3797906981776,0.108315098468271,0.347224985080565,,,,441000.0,1866900.0,4115400.0,1490481.0,267223.0,3522632.0,1550432.0,714263.0,476486.0,2797944.0,724688.0,1056033.0,0.00559117816065746,-0.322542051272561,0.605947845804989,0.376739077610925,0.17355858482772,0.115781212032852,0.6798717014142,0.176091752928026,0.256605190260971,0.0268641398291519,0.0229947219260935,521.858887381582,0.107158477912232,,0.0825671374577283,1,1.0,NOT INPUTTED,41898.0,NOT INPUTTED,852315.0,268520.0,213554.0,3520197.0,,498738.874,-0.00230271001494065,-0.0022974197235347,-0.0123659444079667,0.222757720708935,-251200.0,-251200.0,,,-0.0123659444079667,0.855963454342227,608653.0,3506747.0,1674986.0,835862.0,548156.0,15885.0,124554.0,121599.0,71670.0,-0.0587904886725332,153085.0,695135.0,157724.0,773509.0,608653.0,3115767.0,3115767.0,41200.0,376536.0,181798.0,123492.0,0.845157106320789,0.824609128630705,0.605947845804989,0.439203965592652,0.107158477912232,1005400.0,462639.0,547400.0,157180.0,3237.0,0.0810876221023473,0.0810876221023473,3.07792207792208,0.544459916451164
NasdaqGS:ADBE,ADBE,2014-10-01 00:00:00,2014Q4,2014-12-12 00:00:00,160943.0,428362.0,213687.0,133534.0,5022.0,30503.0,31190.0,18175.0,,,4293600.0,397859.0,0.0148212728857895,-0.42154442877292,0.0304310262071616,0.0304310262071616,NOT IN CURRENT,0.586288659793815,0.933160621761658,0.854741009875163,0.370653065027017,0.170017700763928,0.107470653996646,0.677764114030184,0.176976895844979,0.338324017141792,0.722374487432809,19.4349892669446,0.108440469536054,0.305664244456866,,,232.822465797264,442700.0,1627800.0,4147100.0,1748901.0,263770.0,3543372.0,1551193.0,722199.0,470752.0,2816451.0,726921.0,1139329.0,-0.0100626118067979,-0.340998340148172,0.5958210978089,0.374042825106701,0.174145547491018,0.113513539581876,0.67913746955704,0.175284174483374,0.274729087796291,0.0817836577160436,0.0698777272813804,171.728538790035,0.106749294687854,,0.0790851499906838,1,1.0,NOT INPUTTED,41984.0,NOT INPUTTED,917479.0,399932.0,363157.0,3739491.0,,498314.061,0.00343076411805288,0.00344257478008214,0.022662260800947,0.368755043348954,272000.0,272000.0,343.515481238499,,0.022662260800947,0.854421644040414,622080.0,3525020.0,1671808.0,844353.0,543332.0,18352.0,120615.0,122154.0,72580.0,0.0676347722299582,155921.0,727512.0,160943.0,807380.0,622080.0,3131800.0,3131800.0,126800.000000001,397859.0,182497.0,115359.0,0.863515662267451,0.842194452470384,0.5958210978089,0.500735453690531,0.106749294687854,1073400.0,543065.0,628900.0,189967.0,3894.0,0.0804661088471462,0.0804661088471462,0.459227467811166,0.58589528600708
NasdaqGS:ADBE,ADBE,2015-01-01 00:00:00,2015Q1,2015-03-18 00:00:00,166798.0,392741.0,215509.0,145081.0,5043.0,31883.0,30761.0,18224.0,,,4436800.0,360858.0,-0.000951474785918172,-0.383114128128977,0.109089091090891,0.109089091090891,NOT IN CURRENT,0.538142857142857,0.93224552957359,0.854169671835557,0.32533177064551,0.166559682654165,0.11436801298233,0.620708618824378,0.233461053011179,0.132950775333574,0.359926506626719,39.03222130699,0.0946628200504868,0.262170934006491,,,,442600.0,1447200.0,4256200.0,2020046.0,257185.0,3635127.0,1532404.0,728236.0,476006.0,2810765.0,824362.0,1064518.0,-0.00427446569178858,-0.361257006664607,0.581077722548577,0.360040411634792,0.171100042291246,0.111838259480288,0.660393073633758,0.193684977209718,0.250109957238852,0.281331852322696,0.240279360071953,49.9418676510814,0.103989474178845,,0.0774531193653083,1,1.0,NOT INPUTTED,42080.0,NOT INPUTTED,947445.0,183015.0,147469.0,3176820.0,,500269.1,0.00507460684659511,0.00510048982719313,0.0515886742106044,0.242039866424465,143200.0,143200.0,,,0.0515886742106044,0.854078050843475,640369.0,3615831.0,1654408.0,850337.0,549429.0,19296.0,122004.0,122101.0,73423.0,0.0333519657164152,161755.0,688490.0,166798.0,769358.0,640369.0,3128293.0,3128293.0,436400.0,360858.0,184748.0,126857.0,0.86885758340342,0.853636747802569,0.581077722548577,0.555988910295569,0.103989474178845,1109200.0,619843.0,713400.0,258955.0,4177.0,0.0791372585874724,0.0791372585874724,-1.86057692307693,0.643166245943022
NasdaqGS:ADBE,ADBE,2015-04-01 00:00:00,2015Q2,2015-06-17 00:00:00,185173.0,426998.0,208047.0,130208.0,4984.0,32885.0,28931.0,18324.0,,,4648800.0,394113.0,0.01246660730187,-0.427170283806344,0.0879985021531549,0.0879985021531549,NOT IN CURRENT,0.497106420404573,0.921795992714025,0.844958699019102,0.33910944759938,0.154118051970401,0.0962691447255206,0.605083462398899,0.239875236620203,0.374938908965755,0.58748870746942,24.1738732934687,0.0978316985028394,0.236189984512132,,,,444000.0,1242500.0,4350200.0,2298004.0,245018.0,3699250.0,1529366.0,728159.0,477592.0,2814365.0,884885.0,1159934.0,-0.0038142248148979,-0.408333333333333,0.551842342342342,0.351562227024045,0.16738517769298,0.109786216725668,0.646950714909659,0.203412486782217,0.266639234977702,0.245366104499858,0.208650306209163,57.5124964732644,0.102064272906993,,0.0732438478747204,1,1.0,NOT INPUTTED,42171.0,NOT INPUTTED,982011.0,471484.0,435754.0,3413248.0,,497645.374,0.000542826305866551,0.000543121126301171,0.0597062190933229,0.462937411118909,212000.0,212000.0,,,0.0597062190933229,0.850363201691876,670638.0,3679562.0,1654576.0,849292.0,550499.0,19688.0,125210.0,121133.0,72907.0,0.0477821853588172,180189.0,703228.0,185173.0,783368.0,670638.0,3133615.0,3133615.0,376000.0,394113.0,179116.0,111884.0,0.868807493540052,0.862711266283741,0.551842342342342,0.612316675095398,0.102064272906993,1162200.0,672457.0,774000.0,278783.0,4699.0,0.0779131993931313,0.0779131993931313,-0.221732745961821,0.665978316985028
NasdaqGS:ADBE,ADBE,2015-07-01 00:00:00,2015Q3,2015-09-18 00:00:00,190985.0,422031.0,218660.0,122578.0,4597.0,33686.0,29846.0,17848.0,,,4871200.0,388345.0,0.0413223140495869,-0.211400744772272,0.211259200318281,0.211259200318281,NOT IN CURRENT,0.469726631393298,0.910842717035961,0.846946953522746,0.318890622433897,0.155045163409427,0.0859993430776811,0.574301198883232,0.272645754639514,0.255792412547216,0.56430516121011,25.1079360278807,0.0931187387091476,0.226063393003777,,,,448500.0,1168700.0,4562600.0,2562755.0,234537.0,3878347.0,1541175.0,735175.0,458830.0,2818614.0,1059733.0,1257884.0,0.0170068027210883,-0.373988965665006,0.522936454849498,0.337784377328716,0.161130714943234,0.100563275325472,0.617764870906939,0.232265155832201,0.27569456011923,0.555524315304512,0.472212348592537,25.4122960480955,0.0982992153596633,,0.0706002627689276,1,1.0,NOT INPUTTED,42264.0,NOT INPUTTED,1031412.0,360488.0,311504.0,3668733.0,,498799.349,0.000121241136583738,0.000121255837779222,0.108665014336395,0.467051612865498,222400.0,222400.0,,,0.108665014336395,0.85003002673914,703899.0,3858701.0,1670132.0,855903.0,531401.0,19646.0,128957.0,120728.0,72571.0,0.0478403028738599,186388.0,699384.0,190985.0,780764.0,703899.0,3140870.0,3140870.0,849600.0,388345.0,188814.0,104730.0,0.877324810034978,0.870087254702248,0.522936454849498,0.645552974181388,0.0982992153596633,1217800.0,727390.0,829100.0,332028.0,5289.0,0.0749357822294306,0.0749357822294306,-1.88535031847134,0.680817868287075
NasdaqGS:ADBE,ADBE,2015-10-01 00:00:00,2015Q4,2015-12-11 00:00:00,201361.0,441472.0,220514.0,134052.0,4937.0,29814.0,29168.0,17103.0,,,5225200.0,411658.0,-0.0171821305841929,-0.13288631514782,0.216974100987517,0.216974100987517,NOT IN CURRENT,0.408653846153846,0.914516695957821,0.849633315471178,0.315132817882569,0.146479369210748,0.0895269080609355,0.565355584475235,0.284277730995943,0.298429916558218,0.911560596891941,15.4940220074058,0.0875755951925285,0.217790706575825,,,212.631972936011,446500.0,1125100.0,4795500.0,2822636.0,213043.0,4070744.0,1554974.0,744024.0,460420.0,2829626.0,1241118.0,1284566.0,0.00858369098712441,-0.30882172257034,0.477139977603583,0.324256907517464,0.155150453550203,0.0960108434991137,0.59005859660098,0.25880888332812,0.267869043895319,0.604473859230782,0.513118201568252,23.3864243430153,0.0931081221978939,,0.0620240373574217,1,1.0,NOT INPUTTED,42348.0,NOT INPUTTED,1109876.0,454515.0,389839.0,3988084.0,,498330.407,0.0000328015304111862,0.0000328026063869391,0.156350220636107,0.515404017545734,354000.000000001,354000.000000001,376.103073490247,,0.156350220636107,0.8488674799291,744317.0,4051183.0,1683242.0,862730.0,531919.0,19561.0,128268.0,118706.0,71499.0,0.0726720315322715,196424.0,738524.0,201361.0,814609.0,744317.0,3148099.0,3148099.0,931600.000000001,411658.0,191346.0,116949.0,0.884886488869297,0.875534600949161,0.477139977603583,0.672276092169742,0.0931081221978939,1306300.0,802946.0,907400.0,371352.0,5987.0,0.0704898342195809,0.0704898342195809,0.301470588235297,0.694633698231647
